Review;Rating
"... voyage de filles au milieu du mois d'octobre. Très bien situé, très central mais toujours silencieux. Le personnel est très sympathique et serviable. Check-in et check-out étaient rapides et efficaces, et la première nuit l'une des les réceptionnistes nous a indiqué un charmant restaurant pas loin de l'hôtel , Au port du Salut. Nous avions réservé deux chambres supérieures, heureusement, ils n'étaient pas très grande, donc j'ai genre de merveille de la taille des chambres standard ... Les lits étaient ""twin"", mais, à cause de l'espace mis ensemble comme une chambre double. Eh bien, nous sommes de bons amis, donc c'est pas mal, et les lits étaient vraiment bons. Nous avons également beaucoup de chance d'avoir la vue la plus merveilleuse, la Tour Eiffel, Notre Dame, l'invalide Dome et de la Tour Montparnasse. Frensh balcon et un agréable et varié petit déjeuner (le personnel ici pas tellement sympathique que le reste du personnel, mais correct). Malheureusement, pas de mini bar dans la chambre et la salle de bain avait l'air un peu fatigué et vieux et pas très frais. Mais il faut répéter : Nous avons adoré la vue - demandez cela si vous réservez ici. Avec une chambre supérieure avec une vue Je range l'hôtel comme un 4, mais j'imagine que la norme est plus un 3.";4.0
Nous avons passé 4 nuits ici récemment et tandis que nous n'avons pas été déçus de notre chambre (209), c'était un peu décevant. Des bruits d'autres commentaires, ils ont rénové certaines parties de l'hôtel, mais apparemment, ils n'ont pas eu l'occasion de le deuxième étage encore. Bien sûr, la usés le papier peint et les anciens carreaux et accessoires dans la salle de bain sont uniquement superficiel et la chambre et tout était propre et en bon état de fonctionnement. La chambre en elle-même était petite, est typique des anciennes villes de l'Europe mais il était joliment décorée. Le lit et les oreillers étaient très confortables. L'hôtel est situé dans un emplacement très pratique, à environ 2 pâtés de maisons au sud de la station de métro Cluny et 2 pâtés de maisons au nord de la station de RER Luxemboug sur la ligne B qui va tout le chemin de de l'aéroport Charles de Gaulle. Nous n'avons pas mangé à l'hôtel, cassant des pâtisseries et du café à la boulangerie au coin chaque matin au lieu. Check-in et check-out étaient rapides et efficaces mais qui était à la mesure de notre contact avec le personnel de la réception a part de demander un couple de réveiller. Si vous avez l'occasion, prenez une baguette ou ficette, un morceau de fromage et une bouteille de vin et un pique-nique dans le jardin du Luxembourg ! Dans l'ensemble, nos impressions de cet hôtel certainement ont tendance à être plus positif que négatif et notre avis est directement associée à l'aspect de la chambre pas les équipements ou le niveau de service.;3.0
Nous avons récemment séjourné dans cet hôtel pour 6 nuits dans une chambre double standard. Tandis que l'hôtel offre de nombreux avantages, tels qu'une excellente position, Wi-Fi gratuit, plus sympa et le personnel bien informé, il en aucune façon les mesures jusqu'à un 4 étoiles. Les chambres sont très petites, même selon les normes de Paris, les couloirs sont à peine un mètre large et l'ambiance et la décoration générale est sombre malgré des touches de paillettes (lustres, de miroirs) dans les parties communes. La disponibilité de glace dans un seau de glace (sur demande à la réception) ne compense pas l'absence d'un mini-bar dans la chambre, il n'y a pas moyen de faire entrer dans l'espace de la chambre. Le petit déjeuner était correct mais sans plus. Il n'y a pas de bar ni de restaurant. Nous avons je n'y retournerais pas.;2.0
J'ai séjourné dans cet hôtel pendant la semaine de la mode de Paris. L'hôtel est un hôtel typique de Paris dans cette région. Les chambres sont petites. Ma salle de bain dispose d'une baignoire et d'une douche ... un peu un défi pour ceux moins agile, car il n'y a pas eu une adhérence de bar pour se déplacer dans ou à l'extérieur. Le wifi est gratuit, c'est un avantage. À une courte distance à pied de beaucoup d'attractions;4.0
Si vous voyagez et ont eu l'occasion de voir ne fait pas un bon service et un excellent service, vous comprendrez mon point ! L'hôtel dispose d'un excellent emplacement et fonctionne comme n'importe quel bon hôtel mais après que ... Vous êtes à Paris ! Difficile d'accès les chambres spécialement si vous avez des besoins spéciaux ! Le petit déjeuner est de taille correcte avec la qualité de la nourriture à Paris. Mais, il faut toujours un mais, le prix est plus que sur toute la qualité ! Cela signifie que, si vous êtes dans le centre culturel et de nourriture expérience vous pouvez obtenir dans votre vie, au seuil de votre porte ! Profitez-en !;3.0
Nous avons beaucoup apprécié notre séjour dans cet hôtel. C'était original, propre et proche de l'action, il y a un accès facile à pied de Notre-Dame et un taxi ou prendre un bus rapide à la Tour Eiffel. nombreux cafés à proximité dans le quartier Latin. Proche de la RF (train) et facilement accessible à la journée à Versailles. Parfait pour notre voyage de huit jours avec une famille de quatre personnes.;4.0
Une petite chambre adéquate. Côté de la rue est bruyante mais la vue compense largement. Si vous souhaitez être au calme, vous devez demander l'arrière de l'hôtel. Il est très bien situé pour accéder facilement en transports en commun ou à pied à la plupart des principales attractions. Très satisfaits de l'expérience générale. Le personnel n'est pas particulièrement utile, mais seulement un seul désagrément mineur.;4.0
Nous avons été très satisfaits de notre séjour en août dernier dans ce charmant hôtel. Il est situé dans le coeur du Quartier Latin animé de Paris et de l'autre côté de la rue, en face de la célèbre Université de La Sorbonne. L'hôtel est bien entretenu et d'une propreté impeccable. Notre chambre triple au 8ème étage, on avait une vue fantastique sur Paris. Les lits étaient très confortables, salle agréable et propre. J'ai adoré le papier peint avec écrit française. Le Jardin du Luxembourg est à seulement un pâté de maisons au sud, nous acheter notre petit déjeuner dans la boulangerie voisine et prendre tranquillement dans le jardin tout en rendant le plan invité pour la journée. Le personnel de la réception est sympa et très efficace. Toute la famille a accepté que nous reviendrions dans le même hôtel lors de notre prochaine visite à Paris. Charmant !;5.0
Personnel amical et dévoué, bien situé dans le quartier latin, propre et bien entretenue. Certaines chambres sont très petites, ce qui est un inconvénient sérieux arrière. Le petit déjeuner est bon mais cher (facilement trouvé moins cher dans des cafés locaux);3.0
Je suis allé récemment à l'hôtel pour une escale d'une nuit à Paris. J'ai spécifiquement choisi cet hôtel car il est assez central, proche de la gare avec un train direct pour/de l'aéroport Charles de Guille ainsi que certaines des attractions touristiques principales. J'ai apprécié le fait que l'hôtel était capable de m'enregistrer dans ma chambre à 8 heures du matin car je suis arrivé sur un vol de nuit. Il aurait été préférable d'avoir le petit déjeuner inclus dans le tarif, mais au moins le Wifi était gratuite et illimitée. Ma seule critique, c'est que les chambres sont super minuscule ... mais je suppose que c'est la norme pour Paris. Cela vaut en considération pour les courts séjours !;3.0
Nous avons séjourné dans cet hôtel pour trois nuits en juillet dans une chambre double avec mon fils adolescent pour notre première visite à Paris. Petite, c'est un hôtel très sympathique dans un très bon emplacement pour la plupart des principaux sites touristiques, dont de nombreux sont accessibles à pied. L'hôtel possède de nombreux assez excentrique. La chambre était relativement petite mais plus que convenable. Nous avions une vue imprenable sur la Tour Eiffel depuis notre balcon. La climatisation était extrêmement bienvenue durant les soirées très chaudes. Le service était excellent. Je voudrais pour visiter Paris encore pour voir ce que nous n'avons pas eu le temps pour cette fois et je serais plus qu'heureuse de revenir encore à Trianon Rive Gauche. connexion internet wi-fi gratuite gardé La mon fils adolescent occupées pour peut-être légèrement plus longtemps que j'aurais souhaité !;5.0
Situé près du Quartier Latin et à une courte distance à pied de la station de métro de d'aéroport Charles de Gaulle. Également à quelques minutes à pied des magnifiques jardins du Luxembourg. Il y a beaucoup de bistrots et cafés à proximité superbe pour le petit déjeuner. On peut facilement aller à pied de Notre Dame.  Les chambres sont petites mais correctes, le décor sombre n'est tombé un peu oppressante. Bonne connexion Wi-Fi, service amical, bien que l'un d'entre eux était un peu de causalité avec ses indications et la station de métro était fermée quand nous y sommes arrivés.  Seulement 15 euros pour un taxi de la gare Montparnasse ... bon emplacement tranquille. Les draps avaient un trou à eux ! Ce qui n'était pas remarqué par gouvernante.;4.0
Nous y avons passé 3 nuits dans cet hôtel avec ma femme en 2014 juillet. Très bien situé dans le quartier Latin. 10 minutes à pied de Norte Dame. Une grande place sur la route avec un couple de bistros, l'un proposant une happy hour 4-7 h.;4.0
Nous avons séjourné au Best Western Trianon Rive Gauche pour deux nuits. L'hôtel est facilement accessible par le métro, un trajet rapide à pied depuis la station Luxembourg. Je recommande vivement de dépenser un peu plus pour avoir un balcon et une vue sur la Tour Eiffel !  L'hôtel était propre et très bien situé dans le quartier Latin. Si vous n'êtes pas un fan de petits ascenseurs je recommande demandant à être placé dans l'une des chambres qui est accessible par l'ascenseur principal. L'ascenseur à notre chambre uniquement accueillir deux personnes - à peine. Le personnel était très serviable et nous a aidés à réserver une navette pour notre vol très tôt le matin.;4.0
